timestamp,test-class,test-method,time,description,result
2021-12-13 13:05:30.132,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3077,"[2] recordIndex=0, author=Daniel Castroviejo, text=Creando mi 9 shout!, info=null",OK
2021-12-13 13:05:32.343,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1868,"[1] recordIndex=1, author=Luis Delgado, text=null, info=https://www.example.org",OK
2021-12-13 13:05:34.581,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1861,"[2] recordIndex=2, author=null, text=Creando mi 9 shout!, info=null",OK
2021-12-13 13:05:36.872,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1883,"[3] recordIndex=3, author=Shout 8, text=Poblando la BD, info=www.urlmal",OK
2021-12-13 13:05:39.078,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1866,"[4] recordIndex=4, author=Spam sex, text=Poblando la BD, info=null",OK
2021-12-13 13:05:41.393,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1968,"[5] recordIndex=5, author=Shout66, text=Spam sex, info=null",OK
2021-12-13 13:05:59.822,acme.testing.SignUpTest,positiveSignUp,6658,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-12-13 13:06:06.523,acme.testing.SignUpTest,positiveSignUp,6349,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-12-13 13:06:13.065,acme.testing.SignUpTest,positiveSignUp,6208,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-12-13 13:06:19.677,acme.testing.SignUpTest,positiveSignUp,6220,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-12-13 13:06:26.224,acme.testing.SignUpTest,positiveSignUp,6202,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-12-13 13:06:33.022,acme.testing.SignUpTest,positiveSignUp,6455,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-12-13 13:06:39.589,acme.testing.SignUpTest,positiveSignUp,6240,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-12-13 13:06:46.324,acme.testing.SignUpTest,positiveSignUp,6417,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-12-13 13:06:52.883,acme.testing.SignUpTest,positiveSignUp,6243,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-12-13 13:06:59.573,acme.testing.SignUpTest,positiveSignUp,6362,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-12-13 13:07:06.279,acme.testing.SignUpTest,positiveSignUp,6349,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-12-13 13:07:12.83,acme.testing.SignUpTest,positiveSignUp,6223,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-12-13 13:07:29.407,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,5430,"[1] recordIndex=0, umbral=50.00",OK
2021-12-13 13:07:33.299,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3569,"[1] recordIndex=0, umbral=200.00",OK
2021-12-13 13:07:37.136,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3458,"[2] recordIndex=1, umbral=-100.00",OK
2021-12-13 13:07:56.491,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updatePositive,8334,"[1] recordIndex=0, word=test",OK
2021-12-13 13:08:01.397,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updateNegative,4575,"[1] recordIndex=0, word=null",OK
2021-12-13 13:08:20.245,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive,7755,"[1] recordIndex=3, word=nigeria",OK
2021-12-13 13:08:25.422,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive2,4865,"[1] recordIndex=0",OK
2021-12-13 13:08:28.473,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deleteNegative,2724,"[1] recordIndex=0",OK
2021-12-13 13:08:46.648,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,7023,"[1] recordIndex=14, word=test",OK
2021-12-13 13:08:50.862,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3917,"[1] recordIndex=0, word=null",OK
2021-12-13 13:09:07.925,acme.testing.administrator.spam.AdministratorSpamListTest,list,5329,"[1] recordIndex=0, umbral=10.00",OK
2021-12-13 13:09:23.313,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4340,"[1] recordIndex=0, word=sex",OK
2021-12-13 13:09:27.99,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4330,"[2] recordIndex=1, word=hard core",OK
2021-12-13 13:09:32.589,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4283,"[3] recordIndex=2, word=viagra",OK
2021-12-13 13:09:37.262,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4296,"[4] recordIndex=3, word=cialis",OK
2021-12-13 13:09:41.792,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4213,"[5] recordIndex=4, word=nigeria",OK
2021-12-13 13:09:46.454,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4316,"[6] recordIndex=5, word=you’ve won",OK
2021-12-13 13:09:51.078,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4299,"[7] recordIndex=6, word=million dollar",OK
2021-12-13 13:09:55.65,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4242,"[8] recordIndex=7, word=sexo",OK
2021-12-13 13:10:00.281,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4317,"[9] recordIndex=8, word=núcleo duro",OK
2021-12-13 13:10:04.878,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4270,"[10] recordIndex=9, word=viagra",OK
2021-12-13 13:10:09.497,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4282,"[11] recordIndex=10, word=cialis",OK
2021-12-13 13:10:14.365,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4512,"[12] recordIndex=11, word=Nigeria",OK
