timestamp,test-class,test-method,time,description,result
2021-12-13 12:22:26.103,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,seeDashboard,4236,"seeDashboard()",OK
2021-12-13 12:22:45.918,acme.testing.officer.duty.OfficerDutyUpdateTest,updatePositive,8511,"[1] recordIndex=0, title=Duty 11, iniMoment=2022/07/10 15:30, endMoment=2022/10/07 15:30, exePeriod=2,136.00, workload=25.30, description=Esta es la duty 11 actualizada, visibility=PUBLIC, link=null",OK
2021-12-13 12:22:53.045,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6817,"[1] recordIndex=0, title=Duty 11, iniMoment=2022/07/10 15:30, endMoment=2022/05/07 15:30, exePeriod=2,136.00, workload=25.30, description=Esta es la duty 11 actualizada, visibility=PUBLIC, link=null",OK
2021-12-13 12:23:11.694,acme.testing.officer.duty.OfficerDutyDeleteTest,deletePositive,8889,"[1] recordIndex=2, title=Duty 4, iniMoment=2021/03/20 12:30, endMoment=2021/04/30 12:30, exePeriod=984.00, workload=25.30, description=aaaaaaaaaaaa, visibility=PUBLIC, link=null",OK
2021-12-13 12:23:15.617,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteNegative,3613,"[1] recordIndex=0",OK
2021-12-13 12:23:53.898,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteNegative2,37956,"[1] recordIndex=0",OK
2021-12-13 12:24:11.387,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7256,"[1] recordIndex=0, title=Duty 4, iniMoment=2021/03/20 12:30, endMoment=2021/04/30 12:30, exePeriod=984.00, workload=25.30, description=aaaaaaaaaaaa, visibility=PUBLIC, link=null",OK
2021-12-13 12:24:18.883,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7236,"[2] recordIndex=1, title=Duty 2, iniMoment=2021/02/05 12:30, endMoment=2021/03/31 12:30, exePeriod=1,296.00, workload=28.30, description=Esta es la segunda Duty, visibility=PUBLIC, link=null",OK
2021-12-13 12:24:38.385,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,9758,"[1] recordIndex=1, title=Duty testing, iniMoment=2022/01/30 10:30, endMoment=2022/04/30 12:30, exePeriod=2,161.00, workload=25.30, description=Probando testing de las duties, visibility=PUBLIC, link=null",OK
2021-12-13 12:24:44.42,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5737,"[1] recordIndex=0, title=null, iniMoment=null, endMoment=null, exePeriod=null, workload=null, description=null, link=null, visibility=PUBLIC",OK
2021-12-13 12:24:50.602,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5903,"[2] recordIndex=1, title=Duty1, iniMoment=2021/10/17 10:30, endMoment=2022/03/15 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:24:56.831,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5929,"[3] recordIndex=2, title=Duty1, iniMoment=2022/02/17 10:30, endMoment=2022/01/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:02.975,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5878,"[4] recordIndex=3, title=Duty1, iniMoment=2021/06/17 10:30, endMoment=2021/04/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:09.242,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5971,"[5] recordIndex=4, title=Duty sexo, iniMoment=2022/01/17 10:30, endMoment=2021/03/30 12:30, exePeriod=1,058.00, workload=25.30, description=This is a description sexo, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:15.483,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5960,"[6] recordIndex=5, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=-10, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:21.848,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6085,"[7] recordIndex=6, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=10, description=This is a description, link=URL incorrecta, visibility=PUBLIC",OK
2021-12-13 12:25:28.167,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6058,"[8] recordIndex=7, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=1000, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:34.392,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5943,"[9] recordIndex=8, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=80.80, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:25:47.426,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1540,"[1] recordIndex=0, moment=2021/11/30 12:30, author=Luis Delgado, text=Creando mi primer bean",OK
2021-12-13 12:25:49.246,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1517,"[2] recordIndex=1, moment=2021/11/30 12:30, author=Shout 8, text=Poblando la BD",OK
2021-12-13 12:25:51.178,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1644,"[3] recordIndex=2, moment=2021/11/30 12:30, author=Shout 9, text=Creando mi 9 shout!",OK
2021-12-13 12:26:04.102,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3167,"[1] recordIndex=0, author=Luis Delgado, text=Creando mi primer bean, info=https://www.example.org",OK
2021-12-13 12:26:07.584,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3174,"[2] recordIndex=0, author=Daniel Castroviejo, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:26:09.76,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1866,"[1] recordIndex=1, author=Luis Delgado, text=null, info=https://www.example.org",OK
2021-12-13 12:26:11.884,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1858,"[2] recordIndex=2, author=null, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:26:14.113,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1932,"[3] recordIndex=3, author=Shout 8, text=Poblando la BD, info=www.urlmal",OK
2021-12-13 12:26:16.285,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1874,"[4] recordIndex=4, author=Spam sex, text=Poblando la BD, info=null",OK
2021-12-13 12:26:18.433,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1863,"[5] recordIndex=5, author=Shout66, text=Spam sex, info=null",OK
2021-12-13 12:26:34.391,acme.testing.SignUpTest,positiveSignUp,6304,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-12-13 12:26:40.889,acme.testing.SignUpTest,positiveSignUp,6201,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-12-13 12:26:47.436,acme.testing.SignUpTest,positiveSignUp,6283,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-12-13 12:26:53.944,acme.testing.SignUpTest,positiveSignUp,6222,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-12-13 12:27:00.522,acme.testing.SignUpTest,positiveSignUp,6294,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-12-13 12:27:07.043,acme.testing.SignUpTest,positiveSignUp,6223,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-12-13 12:27:13.509,acme.testing.SignUpTest,positiveSignUp,6200,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-12-13 12:27:20.008,acme.testing.SignUpTest,positiveSignUp,6233,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-12-13 12:27:26.684,acme.testing.SignUpTest,positiveSignUp,6363,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-12-13 12:27:33.339,acme.testing.SignUpTest,positiveSignUp,6331,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-12-13 12:27:39.992,acme.testing.SignUpTest,positiveSignUp,6375,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-12-13 12:27:46.422,acme.testing.SignUpTest,positiveSignUp,6147,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-12-13 12:28:00.919,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4817,"[1] recordIndex=0, umbral=50.00",OK
2021-12-13 12:28:04.625,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3417,"[1] recordIndex=0, umbral=200.00",OK
2021-12-13 12:28:08.305,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3368,"[2] recordIndex=1, umbral=-100.00",OK
2021-12-13 12:28:24.933,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updatePositive,6831,"[1] recordIndex=0, word=test",OK
2021-12-13 12:28:29.73,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updateNegative,4502,"[1] recordIndex=0, word=null",OK
2021-12-13 12:28:47.655,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive,7691,"[1] recordIndex=3, word=nigeria",OK
2021-12-13 12:28:52.558,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive2,4603,"[1] recordIndex=0",OK
2021-12-13 12:28:55.206,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deleteNegative,2365,"[1] recordIndex=0",The system doesn't navigate from '/master/sign-in' to '/master/welcome'
2021-12-13 12:29:13.006,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,7015,"[1] recordIndex=14, word=test",OK
2021-12-13 12:29:17.721,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4419,"[1] recordIndex=0, word=null",OK
2021-12-13 12:29:32.223,acme.testing.administrator.spam.AdministratorSpamListTest,list,4870,"[1] recordIndex=0, umbral=10.00",OK
