timestamp,test-class,test-method,time,description,result
2021-12-13 12:12:57.794,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteNegative2,37104,"[1] recordIndex=0",OK
2021-12-13 12:13:15.914,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7193,"[1] recordIndex=0, title=Duty 4, iniMoment=2021/03/20 12:30, endMoment=2021/04/30 12:30, exePeriod=984.00, workload=25.30, description=aaaaaaaaaaaa, visibility=PUBLIC, link=null",OK
2021-12-13 12:13:23.461,acme.testing.officer.duty.OfficerDutyListAllTest,listAll,7284,"[2] recordIndex=1, title=Duty 2, iniMoment=2021/02/05 12:30, endMoment=2021/03/31 12:30, exePeriod=1,296.00, workload=28.30, description=Esta es la segunda Duty, visibility=PUBLIC, link=null",OK
2021-12-13 12:13:43.321,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,9753,"[1] recordIndex=1, title=Duty testing, iniMoment=2022/01/30 10:30, endMoment=2022/04/30 12:30, exePeriod=2,161.00, workload=25.30, description=Probando testing de las duties, visibility=PUBLIC, link=null",OK
2021-12-13 12:13:49.459,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5855,"[1] recordIndex=0, title=null, iniMoment=null, endMoment=null, exePeriod=null, workload=null, description=null, link=null, visibility=PUBLIC",OK
2021-12-13 12:13:55.651,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5926,"[2] recordIndex=1, title=Duty1, iniMoment=2021/10/17 10:30, endMoment=2022/03/15 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:01.817,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5874,"[3] recordIndex=2, title=Duty1, iniMoment=2022/02/17 10:30, endMoment=2022/01/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:08.008,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5909,"[4] recordIndex=3, title=Duty1, iniMoment=2021/06/17 10:30, endMoment=2021/04/30 12:30, exePeriod=1,058.00, workload=25.30, description=testing de las duty, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:14.175,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5902,"[5] recordIndex=4, title=Duty sexo, iniMoment=2022/01/17 10:30, endMoment=2021/03/30 12:30, exePeriod=1,058.00, workload=25.30, description=This is a description sexo, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:20.409,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5967,"[6] recordIndex=5, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=-10, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:26.807,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6115,"[7] recordIndex=6, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=10, description=This is a description, link=URL incorrecta, visibility=PUBLIC",OK
2021-12-13 12:14:32.961,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5894,"[8] recordIndex=7, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=1000, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:39.237,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5977,"[9] recordIndex=8, title=Duty1, iniMoment=2022/01/17 10:30, endMoment=2022/03/30 12:30, exePeriod=1,058.00, workload=80.80, description=This is a description, link=null, visibility=PUBLIC",OK
2021-12-13 12:14:50.334,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1468,"[1] recordIndex=0, moment=2021/11/30 12:30, author=Luis Delgado, text=Creando mi primer bean",OK
2021-12-13 12:14:52.247,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1527,"[2] recordIndex=1, moment=2021/11/30 12:30, author=Shout 8, text=Poblando la BD",OK
2021-12-13 12:14:54.006,acme.testing.anonymous.shout.AnonymousShoutListAllTest,listAll,1470,"[3] recordIndex=2, moment=2021/11/30 12:30, author=Shout 9, text=Creando mi 9 shout!",OK
2021-12-13 12:15:06.786,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3093,"[1] recordIndex=0, author=Luis Delgado, text=Creando mi primer bean, info=https://www.example.org",OK
2021-12-13 12:15:10.318,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3233,"[2] recordIndex=0, author=Daniel Castroviejo, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:15:12.453,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1855,"[1] recordIndex=1, author=Luis Delgado, text=null, info=https://www.example.org",OK
2021-12-13 12:15:14.595,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1843,"[2] recordIndex=2, author=null, text=Creando mi 9 shout!, info=null",OK
2021-12-13 12:15:16.779,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1881,"[3] recordIndex=3, author=Shout 8, text=Poblando la BD, info=www.urlmal",OK
2021-12-13 12:15:18.948,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1884,"[4] recordIndex=4, author=Spam sex, text=Poblando la BD, info=null",OK
2021-12-13 12:15:21.071,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1849,"[5] recordIndex=5, author=Shout66, text=Spam sex, info=null",OK
2021-12-13 12:15:36.948,acme.testing.SignUpTest,positiveSignUp,6238,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-12-13 12:15:43.46,acme.testing.SignUpTest,positiveSignUp,6248,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-12-13 12:15:49.864,acme.testing.SignUpTest,positiveSignUp,6140,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-12-13 12:15:56.318,acme.testing.SignUpTest,positiveSignUp,6170,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-12-13 12:16:02.864,acme.testing.SignUpTest,positiveSignUp,6249,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-12-13 12:16:09.32,acme.testing.SignUpTest,positiveSignUp,6172,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-12-13 12:16:15.818,acme.testing.SignUpTest,positiveSignUp,6219,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-12-13 12:16:22.222,acme.testing.SignUpTest,positiveSignUp,6140,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-12-13 12:16:28.79,acme.testing.SignUpTest,positiveSignUp,6286,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-12-13 12:16:35.344,acme.testing.SignUpTest,positiveSignUp,6273,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-12-13 12:16:41.941,acme.testing.SignUpTest,positiveSignUp,6276,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-12-13 12:16:48.471,acme.testing.SignUpTest,positiveSignUp,6248,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-12-13 12:17:03.629,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4812,"[1] recordIndex=0, umbral=50.00",OK
2021-12-13 12:17:07.312,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3416,"[1] recordIndex=0, umbral=200.00",OK
2021-12-13 12:17:11.121,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,3527,"[2] recordIndex=1, umbral=-100.00",OK
2021-12-13 12:17:27.557,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updatePositive,6769,"[1] recordIndex=0, word=test",OK
2021-12-13 12:17:32.356,acme.testing.administrator.spam.AdministratorSpamWordUpdateTest,updateNegative,4519,"[1] recordIndex=0, word=null",OK
2021-12-13 12:17:49.629,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive,7634,"[1] recordIndex=3, word=nigeria",OK
2021-12-13 12:17:54.518,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deletePositive2,4574,"[1] recordIndex=0",OK
2021-12-13 12:17:57.167,acme.testing.administrator.spam.AdministratorSpamWordDeleteTest,deleteNegative,2350,"[1] recordIndex=0",The system doesn't navigate from '/master/sign-in' to '/master/welcome'
2021-12-13 12:18:13.869,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,6987,"[1] recordIndex=14, word=test",OK
2021-12-13 12:18:18.136,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3987,"[1] recordIndex=0, word=null",OK
2021-12-13 12:18:34.669,acme.testing.administrator.spam.AdministratorSpamListTest,list,5091,"[1] recordIndex=0, umbral=10.00",OK
2021-12-13 12:18:48.621,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4268,"[1] recordIndex=0, word=sex",OK
2021-12-13 12:18:53.209,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4292,"[2] recordIndex=1, word=hard core",OK
2021-12-13 12:18:57.805,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4313,"[3] recordIndex=2, word=viagra",OK
2021-12-13 12:19:02.352,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4279,"[4] recordIndex=3, word=cialis",OK
2021-12-13 12:19:07.11,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4430,"[5] recordIndex=4, word=nigeria",OK
2021-12-13 12:19:11.697,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4328,"[6] recordIndex=5, word=you’ve won",OK
2021-12-13 12:19:16.283,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4293,"[7] recordIndex=6, word=million dollar",OK
2021-12-13 12:19:20.881,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4300,"[8] recordIndex=7, word=sexo",OK
2021-12-13 12:19:25.387,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4228,"[9] recordIndex=8, word=núcleo duro",OK
2021-12-13 12:19:29.9,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4220,"[10] recordIndex=9, word=viagra",OK
2021-12-13 12:19:34.483,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4303,"[11] recordIndex=10, word=cialis",OK
2021-12-13 12:19:39.099,acme.testing.administrator.spam.AdministratorSpamWordListAllTest,list,4357,"[12] recordIndex=11, word=Nigeria",OK
